Age,Gender,Platform,Daily_Usage_Time (minutes),Posts_Per_Day,Likes_Received_Per_Day,Comments_Received_Per_Day,Messages_Sent_Per_Day,Dominant_Emotion
0.357142857142857,Non-binary,Facebook,45.0,1.0,6.0,3.0,10.0,Sadness
0.9285714285714284,Female,LinkedIn,65.0,2.0,13.0,4.0,14.0,Boredom
0.5,Male,Instagram,145.0,5.0,75.0,20.0,35.0,Happiness
0.1428571428571428,Non-binary,Twitter,70.0,3.0,27.0,11.0,18.0,Neutral
0.0,Female,Instagram,130.0,6.0,88.0,15.0,30.0,Sadness
0.5714285714285712,Male,Facebook,65.0,2.0,22.0,8.0,20.0,Anxiety
0.2142857142857142,Non-binary,LinkedIn,55.0,1.0,10.0,5.0,11.0,Boredom
0.8571428571428572,Female,Instagram,170.0,7.0,90.0,25.0,40.0,Happiness
0.4285714285714284,Male,Twitter,85.0,4.0,35.0,15.0,20.0,Anger
0.0714285714285714,Female,Instagram,115.0,3.0,55.0,12.0,25.0,Neutral
0.5,Non-binary,Facebook,100.0,2.0,18.0,10.0,22.0,Anxiety
0.714285714285714,Male,LinkedIn,45.0,1.0,6.0,2.0,9.0,Sadness
0.2857142857142856,Female,Instagram,150.0,6.0,80.0,18.0,30.0,Happiness
0.5714285714285712,Male,Twitter,95.0,4.0,40.0,20.0,22.0,Anger
0.1428571428571428,Non-binary,Facebook,105.0,2.0,20.0,8.0,18.0,Neutral
1.0,Female,LinkedIn,60.0,1.0,12.0,5.0,14.0,Boredom
0.6428571428571428,Male,Instagram,175.0,7.0,85.0,23.0,38.0,Happiness
0.0,Female,Twitter,90.0,3.0,33.0,12.0,20.0,Sadness
0.357142857142857,Non-binary,Facebook,75.0,2.0,28.0,11.0,18.0,Anxiety
0.7857142857142856,Male,Instagram,130.0,5.0,70.0,19.0,31.0,Neutral
0.5,Female,LinkedIn,55.0,1.0,8.0,4.0,10.0,Boredom
0.4285714285714284,Male,Instagram,165.0,6.0,78.0,22.0,27.0,Happiness
0.2142857142857142,Female,Twitter,75.0,3.0,29.0,15.0,19.0,Anger
0.5714285714285712,Non-binary,Facebook,85.0,2.0,25.0,7.0,20.0,Neutral
0.8571428571428572,Female,Instagram,145.0,4.0,60.0,18.0,35.0,Sadness
0.714285714285714,Male,LinkedIn,60.0,1.0,10.0,3.0,17.0,Anxiety
0.0714285714285714,Female,Whatsapp,70.0,2.0,40.0,8.0,21.0,Anxiety
0.2857142857142856,Male,Telegram,90.0,3.0,20.0,10.0,22.0,Boredom
0.5714285714285712,Non-binary,Snapchat,50.0,2.0,15.0,5.0,18.0,Sadness
0.5,Female,Twitter,95.0,4.0,45.0,20.0,25.0,Happiness
0.4285714285714284,Male,Facebook,60.0,1.0,10.0,4.0,15.0,Boredom
0.6428571428571428,Female,Instagram,175.0,6.0,70.0,23.0,33.0,Happiness
0.1428571428571428,Male,Whatsapp,70.0,3.0,20.0,8.0,18.0,Anger
0.9285714285714284,Non-binary,Telegram,80.0,2.0,18.0,7.0,20.0,Neutral
0.357142857142857,Female,Snapchat,120.0,4.0,50.0,15.0,30.0,Anxiety
0.2857142857142856,Male,Twitter,90.0,6.0,40.0,12.0,26.0,Sadness
0.5714285714285712,Non-binary,Facebook,60.0,1.0,8.0,2.0,12.0,Boredom
0.5,Male,Instagram,165.0,5.0,75.0,18.0,35.0,Happiness
0.714285714285714,Female,Whatsapp,65.0,2.0,25.0,8.0,20.0,Neutral
0.4285714285714284,Male,Telegram,105.0,3.0,45.0,15.0,28.0,Anxiety
0.0714285714285714,Non-binary,Snapchat,75.0,2.0,18.0,6.0,20.0,Sadness
0.2142857142857142,Female,Instagram,140.0,4.0,60.0,18.0,30.0,Happiness
1.0,Male,Twitter,70.0,1.0,12.0,7.0,10.0,Boredom
0.0,Non-binary,Facebook,55.0,3.0,15.0,5.0,12.0,Neutral
0.5714285714285712,Female,Whatsapp,90.0,2.0,20.0,9.0,22.0,Anger
0.2857142857142856,Male,Telegram,80.0,4.0,28.0,11.0,25.0,Neutral
0.5,Non-binary,Snapchat,115.0,3.0,36.0,12.0,27.0,Anxiety
0.7857142857142856,Female,Instagram,155.0,6.0,72.0,20.0,38.0,Happiness
0.357142857142857,Male,Twitter,75.0,2.0,22.0,10.0,18.0,Sadness
0.8571428571428572,Non-binary,Facebook,65.0,1.0,12.0,5.0,14.0,Anxiety
0.4285714285714284,Female,Whatsapp,90.0,4.0,35.0,14.0,20.0,Neutral
0.714285714285714,Male,Telegram,50.0,2.0,18.0,6.0,12.0,Sadness
0.2142857142857142,Non-binary,Snapchat,85.0,3.0,30.0,13.0,18.0,Happiness
0.9285714285714284,Female,Instagram,120.0,5.0,55.0,19.0,25.0,Anger
0.0714285714285714,Male,Twitter,70.0,1.0,20.0,5.0,22.0,Neutral
0.5714285714285712,Non-binary,Facebook,75.0,2.0,18.0,8.0,20.0,Boredom
0.5,Female,Whatsapp,100.0,4.0,35.0,12.0,26.0,Anxiety
0.714285714285714,Male,Telegram,85.0,3.0,40.0,15.0,28.0,Sadness
0.0,Non-binary,Snapchat,60.0,1.0,15.0,5.0,12.0,Neutral
0.2857142857142856,Female,Instagram,170.0,6.0,78.0,22.0,33.0,Happiness
0.6428571428571428,Male,Twitter,70.0,2.0,28.0,10.0,20.0,Anxiety
0.4285714285714284,Non-binary,Facebook,50.0,1.0,8.0,2.0,10.0,Boredom
0.7857142857142856,Female,Whatsapp,105.0,4.0,50.0,18.0,25.0,Anger
0.2142857142857142,Male,Telegram,75.0,3.0,33.0,13.0,22.0,Neutral
0.5714285714285712,Female,Snapchat,95.0,2.0,20.0,7.0,28.0,Sadness
0.357142857142857,Male,Instagram,150.0,5.0,65.0,20.0,30.0,Anxiety
0.8571428571428572,Non-binary,Twitter,85.0,4.0,30.0,13.0,18.0,Boredom
0.0714285714285714,Female,Facebook,70.0,1.0,12.0,5.0,10.0,Neutral
1.0,Male,Whatsapp,110.0,3.0,45.0,20.0,25.0,Happiness
0.5,Non-binary,Telegram,60.0,2.0,15.0,6.0,18.0,Anger
0.4285714285714284,Female,Snapchat,120.0,4.0,38.0,13.0,22.0,Neutral
0.2857142857142856,Female,Instagram,120.0,5.0,50.0,20.0,25.0,Happiness
0.6428571428571428,Male,Twitter,90.0,4.0,30.0,20.0,22.0,Anger
0.0714285714285714,Non-binary,Facebook,60.0,2.0,20.0,10.0,15.0,Neutral
0.5,Female,Instagram,200.0,8.0,110.0,40.0,45.0,Anxiety
0.8571428571428572,Male,LinkedIn,45.0,1.0,10.0,5.0,12.0,Boredom
0.0,Male,Instagram,150.0,5.0,65.0,25.0,30.0,Happiness
0.4285714285714284,Female,Twitter,85.0,3.0,40.0,18.0,20.0,Anger
0.2142857142857142,Non-binary,Facebook,110.0,6.0,35.0,16.0,25.0,Sadness
0.5714285714285712,Female,LinkedIn,55.0,2.0,15.0,5.0,10.0,Neutral
0.714285714285714,Male,Instagram,170.0,7.0,90.0,35.0,40.0,Happiness
0.1428571428571428,Female,Twitter,75.0,4.0,45.0,20.0,25.0,Anxiety
0.357142857142857,Non-binary,Facebook,95.0,3.0,30.0,14.0,18.0,Sadness
0.9285714285714284,Male,LinkedIn,65.0,1.0,14.0,6.0,15.0,Boredom
0.0714285714285714,Female,Instagram,180.0,8.0,100.0,38.0,45.0,Happiness
0.5,Male,Twitter,100.0,6.0,50.0,30.0,29.0,Anger
0.0,Non-binary,Facebook,40.0,1.0,10.0,4.0,12.0,Neutral
1.0,Female,Instagram,125.0,5.0,65.0,22.0,28.0,Anxiety
0.4285714285714284,Male,Twitter,90.0,3.0,40.0,16.0,24.0,Sadness
0.1428571428571428,Non-binary,LinkedIn,50.0,1.0,12.0,6.0,12.0,Neutral
0.7857142857142856,Female,Instagram,140.0,6.0,75.0,28.0,30.0,Happiness
0.357142857142857,Male,Facebook,75.0,2.0,30.0,14.0,20.0,Anxiety
0.2142857142857142,Female,Twitter,105.0,4.0,35.0,20.0,23.0,Anger
0.5714285714285712,Male,LinkedIn,60.0,2.0,17.0,8.0,15.0,Boredom
0.8571428571428572,Non-binary,Instagram,190.0,8.0,105.0,36.0,50.0,Happiness
0.0714285714285714,Female,Twitter,70.0,3.0,25.0,16.0,15.0,Sadness
0.714285714285714,Male,Facebook,80.0,2.0,20.0,10.0,20.0,Neutral
0.4285714285714284,Non-binary,LinkedIn,55.0,1.0,12.0,5.0,11.0,Anxiety
0.2857142857142856,Female,Instagram,160.0,6.0,85.0,26.0,30.0,Happiness
0.6428571428571428,Male,Twitter,90.0,4.0,43.0,19.0,24.0,Anger
0.357142857142857,Non-binary,Facebook,45.0,1.0,8.0,4.0,12.0,Sadness
0.9285714285714284,Female,LinkedIn,65.0,2.0,17.0,5.0,14.0,Boredom
0.5,Male,Instagram,145.0,7.0,80.0,30.0,35.0,Happiness
0.1428571428571428,Non-binary,Twitter,70.0,3.0,30.0,14.0,18.0,Neutral
0.0,Female,Instagram,130.0,6.0,95.0,22.0,28.0,Sadness
0.5714285714285712,Male,Facebook,65.0,2.0,27.0,11.0,22.0,Anxiety
0.2142857142857142,Non-binary,LinkedIn,55.0,1.0,11.0,6.0,11.0,Boredom
0.8571428571428572,Female,Instagram,170.0,7.0,95.0,30.0,38.0,Happiness
0.4285714285714284,Male,Twitter,85.0,4.0,45.0,18.0,24.0,Anger
0.0714285714285714,Female,Instagram,115.0,3.0,60.0,17.0,30.0,Neutral
0.5,Non-binary,Facebook,100.0,2.0,22.0,12.0,25.0,Anxiety
0.714285714285714,Male,LinkedIn,45.0,1.0,9.0,4.0,10.0,Sadness
0.2857142857142856,Female,Instagram,150.0,6.0,90.0,26.0,30.0,Happiness
0.5714285714285712,Male,Twitter,95.0,4.0,50.0,22.0,22.0,Anger
0.1428571428571428,Non-binary,Facebook,105.0,2.0,25.0,12.0,18.0,Neutral
1.0,Female,LinkedIn,60.0,1.0,15.0,7.0,14.0,Boredom
0.6428571428571428,Male,Instagram,175.0,7.0,100.0,33.0,38.0,Happiness
0.0,Female,Twitter,90.0,3.0,37.0,14.0,20.0,Sadness
0.357142857142857,Non-binary,Facebook,75.0,2.0,30.0,12.0,18.0,Anxiety
0.7857142857142856,Male,Instagram,130.0,5.0,80.0,28.0,31.0,Neutral
0.5,Female,LinkedIn,55.0,1.0,12.0,6.0,10.0,Boredom
0.4285714285714284,Male,Instagram,165.0,6.0,85.0,30.0,28.0,Happiness
0.2142857142857142,Female,Twitter,75.0,3.0,33.0,18.0,19.0,Anger
0.5714285714285712,Non-binary,Facebook,85.0,2.0,27.0,9.0,20.0,Neutral
0.8571428571428572,Female,Instagram,145.0,4.0,65.0,23.0,35.0,Sadness
0.714285714285714,Male,LinkedIn,60.0,1.0,15.0,7.0,17.0,Anxiety
0.0714285714285714,Female,Whatsapp,70.0,2.0,42.0,10.0,21.0,Anxiety
0.2857142857142856,Male,Telegram,90.0,3.0,22.0,11.0,22.0,Boredom
0.5714285714285712,Non-binary,Snapchat,50.0,2.0,18.0,7.0,18.0,Sadness
0.5,Female,Twitter,95.0,4.0,48.0,22.0,25.0,Happiness
0.4285714285714284,Male,Facebook,60.0,1.0,12.0,5.0,15.0,Boredom
0.6428571428571428,Female,Instagram,175.0,6.0,72.0,30.0,33.0,Happiness
0.1428571428571428,Male,Whatsapp,70.0,3.0,22.0,10.0,18.0,Anger
0.9285714285714284,Non-binary,Telegram,80.0,2.0,21.0,8.0,20.0,Neutral
0.357142857142857,Female,Snapchat,120.0,4.0,55.0,18.0,30.0,Anxiety
0.2857142857142856,Male,Twitter,90.0,6.0,42.0,14.0,26.0,Sadness
0.5714285714285712,Non-binary,Facebook,60.0,1.0,12.0,4.0,12.0,Boredom
0.5,Male,Instagram,165.0,5.0,78.0,23.0,35.0,Happiness
0.714285714285714,Female,Whatsapp,65.0,2.0,27.0,10.0,20.0,Neutral
0.4285714285714284,Male,Telegram,105.0,3.0,48.0,20.0,28.0,Anxiety
0.0714285714285714,Non-binary,Snapchat,75.0,2.0,21.0,8.0,20.0,Sadness
0.2142857142857142,Female,Instagram,140.0,4.0,65.0,22.0,30.0,Happiness
1.0,Male,Twitter,70.0,1.0,13.0,8.0,10.0,Boredom
0.0,Non-binary,Facebook,55.0,3.0,17.0,7.0,12.0,Neutral
0.5714285714285712,Female,Whatsapp,90.0,2.0,24.0,12.0,22.0,Anger
0.2857142857142856,Male,Telegram,80.0,4.0,30.0,13.0,25.0,Neutral
0.5,Non-binary,Snapchat,115.0,3.0,38.0,18.0,27.0,Anxiety
0.7857142857142856,Female,Instagram,155.0,6.0,75.0,25.0,38.0,Happiness
0.357142857142857,Male,Twitter,75.0,2.0,23.0,12.0,18.0,Sadness
0.8571428571428572,Non-binary,Facebook,65.0,1.0,13.0,7.0,14.0,Anxiety
0.4285714285714284,Female,Whatsapp,90.0,4.0,37.0,18.0,20.0,Neutral
0.714285714285714,Male,Telegram,50.0,2.0,20.0,10.0,12.0,Sadness
0.2142857142857142,Non-binary,Snapchat,85.0,3.0,33.0,20.0,18.0,Happiness
0.9285714285714284,Female,Instagram,120.0,5.0,60.0,25.0,25.0,Anger
0.0714285714285714,Male,Twitter,70.0,1.0,22.0,7.0,22.0,Neutral
0.5714285714285712,Non-binary,Facebook,75.0,2.0,20.0,8.0,20.0,Boredom
0.5,Female,Whatsapp,100.0,4.0,37.0,14.0,26.0,Anxiety
0.714285714285714,Male,Telegram,85.0,3.0,45.0,20.0,28.0,Sadness
0.0,Non-binary,Snapchat,60.0,1.0,18.0,7.0,12.0,Neutral
0.2857142857142856,Female,Instagram,170.0,6.0,83.0,30.0,33.0,Happiness
0.6428571428571428,Male,Twitter,70.0,2.0,30.0,12.0,20.0,Anxiety
0.4285714285714284,Non-binary,Facebook,50.0,1.0,10.0,4.0,10.0,Boredom
0.7857142857142856,Female,Whatsapp,105.0,4.0,55.0,25.0,25.0,Anger
0.2142857142857142,Male,Telegram,75.0,3.0,37.0,16.0,22.0,Neutral
0.5714285714285712,Female,Snapchat,95.0,2.0,23.0,10.0,28.0,Sadness
0.357142857142857,Male,Instagram,150.0,5.0,70.0,25.0,30.0,Anxiety
0.8571428571428572,Non-binary,Twitter,85.0,4.0,35.0,18.0,18.0,Boredom
0.0714285714285714,Female,Facebook,70.0,1.0,14.0,6.0,10.0,Neutral
1.0,Male,Whatsapp,110.0,3.0,50.0,25.0,25.0,Happiness
0.5,Non-binary,Telegram,60.0,2.0,18.0,8.0,18.0,Anger
0.4285714285714284,Female,Snapchat,120.0,4.0,40.0,18.0,22.0,Neutral
0.2857142857142856,Female,Instagram,120.0,5.0,50.0,20.0,25.0,Happiness
0.6428571428571428,Male,Twitter,90.0,4.0,30.0,20.0,22.0,Anger
0.0714285714285714,Non-binary,Facebook,60.0,2.0,20.0,10.0,15.0,Neutral
0.5,Female,Instagram,200.0,8.0,110.0,40.0,45.0,Anxiety
0.8571428571428572,Male,LinkedIn,45.0,1.0,10.0,5.0,12.0,Boredom
0.0,Male,Instagram,150.0,5.0,65.0,25.0,30.0,Happiness
0.4285714285714284,Female,Twitter,85.0,3.0,40.0,18.0,20.0,Anger
0.2142857142857142,Non-binary,Facebook,110.0,6.0,35.0,16.0,25.0,Sadness
0.5714285714285712,Female,LinkedIn,55.0,2.0,15.0,5.0,10.0,Neutral
0.714285714285714,Male,Instagram,170.0,7.0,90.0,35.0,40.0,Happiness
0.1428571428571428,Female,Twitter,75.0,4.0,45.0,20.0,25.0,Anxiety
0.357142857142857,Non-binary,Facebook,95.0,3.0,30.0,14.0,18.0,Sadness
0.9285714285714284,Male,LinkedIn,65.0,1.0,14.0,6.0,15.0,Boredom
0.0714285714285714,Female,Instagram,180.0,8.0,100.0,38.0,45.0,Happiness
0.5,Male,Twitter,100.0,6.0,50.0,30.0,29.0,Anger
0.0,Non-binary,Facebook,40.0,1.0,10.0,4.0,12.0,Neutral
1.0,Female,Instagram,125.0,5.0,65.0,22.0,28.0,Anxiety
0.4285714285714284,Male,Twitter,90.0,3.0,40.0,16.0,24.0,Sadness
0.1428571428571428,Non-binary,LinkedIn,50.0,1.0,12.0,6.0,12.0,Neutral
0.7857142857142856,Female,Instagram,140.0,6.0,75.0,28.0,30.0,Happiness
0.357142857142857,Male,Facebook,75.0,2.0,30.0,14.0,20.0,Anxiety
0.2142857142857142,Female,Twitter,105.0,4.0,35.0,20.0,23.0,Anger
0.5714285714285712,Male,LinkedIn,60.0,2.0,17.0,8.0,15.0,Boredom
0.8571428571428572,Non-binary,Instagram,190.0,8.0,105.0,36.0,50.0,Happiness
0.0714285714285714,Female,Twitter,70.0,3.0,25.0,16.0,15.0,Sadness
0.714285714285714,Male,Facebook,80.0,2.0,20.0,10.0,20.0,Neutral
0.4285714285714284,Non-binary,LinkedIn,55.0,1.0,12.0,5.0,11.0,Anxiety
0.2857142857142856,Female,Instagram,160.0,6.0,85.0,26.0,30.0,Happiness
0.6428571428571428,Male,Twitter,90.0,4.0,43.0,19.0,24.0,Anger
0.357142857142857,Non-binary,Facebook,45.0,1.0,8.0,4.0,12.0,Sadness
0.9285714285714284,Female,LinkedIn,65.0,2.0,17.0,5.0,14.0,Boredom
0.5,Male,Instagram,145.0,7.0,80.0,30.0,35.0,Happiness
0.1428571428571428,Non-binary,Twitter,70.0,3.0,30.0,14.0,18.0,Neutral
0.0,Female,Instagram,130.0,6.0,95.0,22.0,28.0,Sadness
0.5714285714285712,Male,Facebook,65.0,2.0,27.0,11.0,22.0,Anxiety
0.2142857142857142,Non-binary,LinkedIn,55.0,1.0,11.0,6.0,11.0,Boredom
0.8571428571428572,Female,Instagram,170.0,7.0,95.0,30.0,38.0,Happiness
0.4285714285714284,Male,Twitter,85.0,4.0,45.0,18.0,24.0,Anger
0.0714285714285714,Female,Instagram,115.0,3.0,60.0,17.0,30.0,Neutral
0.5,Non-binary,Facebook,100.0,2.0,22.0,12.0,25.0,Anxiety
0.714285714285714,Male,LinkedIn,45.0,1.0,9.0,4.0,10.0,Sadness
0.2857142857142856,Female,Instagram,150.0,6.0,90.0,26.0,30.0,Happiness
0.5714285714285712,Male,Twitter,95.0,4.0,50.0,22.0,22.0,Anger
0.1428571428571428,Non-binary,Facebook,105.0,2.0,25.0,12.0,18.0,Neutral
1.0,Female,LinkedIn,60.0,1.0,15.0,7.0,14.0,Boredom
0.6428571428571428,Male,Instagram,175.0,7.0,100.0,33.0,38.0,Happiness
0.0,Female,Twitter,90.0,3.0,37.0,14.0,20.0,Sadness
0.357142857142857,Non-binary,Facebook,75.0,2.0,30.0,12.0,18.0,Anxiety
0.7857142857142856,Male,Instagram,130.0,5.0,80.0,28.0,31.0,Neutral
0.5,Female,LinkedIn,55.0,1.0,12.0,6.0,10.0,Boredom
0.2857142857142856,Female,Instagram,170.0,6.0,83.0,30.0,33.0,Happiness
0.6428571428571428,Male,Twitter,70.0,2.0,30.0,12.0,20.0,Anxiety
0.4285714285714284,Non-binary,Facebook,50.0,1.0,10.0,4.0,10.0,Boredom
0.7857142857142856,Female,Whatsapp,105.0,4.0,55.0,25.0,25.0,Anger
0.2142857142857142,Male,Telegram,75.0,3.0,37.0,16.0,22.0,Neutral
0.5714285714285712,Female,Snapchat,95.0,2.0,23.0,10.0,28.0,Sadness
0.357142857142857,Male,Instagram,150.0,5.0,70.0,25.0,30.0,Anxiety
0.8571428571428572,Non-binary,Twitter,85.0,4.0,35.0,18.0,18.0,Boredom
0.0714285714285714,Female,Facebook,70.0,1.0,14.0,6.0,10.0,Neutral
1.0,Male,Whatsapp,110.0,3.0,50.0,25.0,25.0,Happiness
0.5,Non-binary,Telegram,60.0,2.0,18.0,8.0,18.0,Anger
0.4285714285714284,Female,Snapchat,120.0,4.0,40.0,18.0,22.0,Neutral
0.2857142857142856,Female,Instagram,120.0,5.0,50.0,20.0,25.0,Happiness
0.6428571428571428,Male,Twitter,90.0,4.0,30.0,20.0,22.0,Anger
0.0714285714285714,Non-binary,Facebook,60.0,2.0,20.0,10.0,15.0,Neutral
0.5,Female,Instagram,200.0,8.0,110.0,40.0,45.0,Anxiety
0.8571428571428572,Male,LinkedIn,45.0,1.0,10.0,5.0,12.0,Boredom
0.0,Male,Instagram,150.0,5.0,65.0,25.0,30.0,Happiness
0.4285714285714284,Female,Twitter,85.0,3.0,40.0,18.0,20.0,Anger
0.2142857142857142,Non-binary,Facebook,110.0,6.0,35.0,16.0,25.0,Sadness
0.5714285714285712,Female,LinkedIn,55.0,2.0,15.0,5.0,10.0,Neutral
0.714285714285714,Male,Instagram,170.0,7.0,90.0,35.0,40.0,Happiness
0.1428571428571428,Female,Twitter,75.0,4.0,45.0,20.0,25.0,Anxiety
0.357142857142857,Non-binary,Facebook,95.0,3.0,30.0,14.0,18.0,Sadness
0.9285714285714284,Male,LinkedIn,65.0,1.0,14.0,6.0,15.0,Boredom
0.0714285714285714,Female,Instagram,180.0,8.0,100.0,38.0,45.0,Happiness
0.5,Male,Twitter,100.0,6.0,50.0,30.0,29.0,Anger
0.0,Non-binary,Facebook,40.0,1.0,10.0,4.0,12.0,Neutral
1.0,Female,Instagram,125.0,5.0,65.0,22.0,28.0,Anxiety
0.4285714285714284,Male,Twitter,90.0,3.0,40.0,16.0,24.0,Sadness
0.1428571428571428,Non-binary,LinkedIn,50.0,1.0,12.0,6.0,12.0,Neutral
0.7857142857142856,Female,Instagram,140.0,6.0,75.0,28.0,30.0,Happiness
0.357142857142857,Male,Facebook,75.0,2.0,30.0,14.0,20.0,Anxiety
0.2142857142857142,Female,Twitter,105.0,4.0,35.0,20.0,23.0,Anger
0.5714285714285712,Male,LinkedIn,60.0,2.0,17.0,8.0,15.0,Boredom
0.8571428571428572,Non-binary,Instagram,190.0,8.0,105.0,36.0,50.0,Happiness
0.0714285714285714,Female,Twitter,70.0,3.0,25.0,16.0,15.0,Sadness
0.714285714285714,Male,Facebook,80.0,2.0,20.0,10.0,20.0,Neutral
0.4285714285714284,Non-binary,LinkedIn,55.0,1.0,12.0,5.0,11.0,Anxiety
0.2857142857142856,Female,Instagram,160.0,6.0,85.0,26.0,30.0,Happiness
0.6428571428571428,Male,Twitter,90.0,4.0,43.0,19.0,24.0,Anger
0.357142857142857,Non-binary,Facebook,45.0,1.0,8.0,4.0,12.0,Sadness
0.9285714285714284,Female,LinkedIn,65.0,2.0,17.0,5.0,14.0,Boredom
0.5,Male,Instagram,145.0,7.0,80.0,30.0,35.0,Happiness
0.1428571428571428,Non-binary,Twitter,70.0,3.0,30.0,14.0,18.0,Neutral
0.0,Female,Instagram,130.0,6.0,95.0,22.0,28.0,Sadness
0.5714285714285712,Male,Facebook,65.0,2.0,27.0,11.0,22.0,Anxiety
0.2142857142857142,Non-binary,LinkedIn,55.0,1.0,11.0,6.0,11.0,Boredom
0.8571428571428572,Female,Instagram,170.0,7.0,95.0,30.0,38.0,Happiness
0.4285714285714284,Male,Twitter,85.0,4.0,45.0,18.0,24.0,Anger
0.0714285714285714,Female,Instagram,115.0,3.0,60.0,17.0,30.0,Neutral
0.5,Non-binary,Facebook,100.0,2.0,22.0,12.0,25.0,Anxiety
0.714285714285714,Male,LinkedIn,45.0,1.0,9.0,4.0,10.0,Sadness
0.2857142857142856,Female,Instagram,150.0,6.0,90.0,26.0,30.0,Happiness
0.5714285714285712,Male,Twitter,95.0,4.0,50.0,22.0,22.0,Anger
0.1428571428571428,Non-binary,Facebook,105.0,2.0,25.0,12.0,18.0,Neutral
1.0,Female,LinkedIn,60.0,1.0,15.0,7.0,14.0,Boredom
0.6428571428571428,Male,Instagram,175.0,7.0,100.0,33.0,38.0,Happiness
0.0,Female,Twitter,90.0,3.0,37.0,14.0,20.0,Sadness
0.357142857142857,Non-binary,Facebook,75.0,2.0,30.0,12.0,18.0,Anxiety
0.7857142857142856,Male,Instagram,130.0,5.0,80.0,28.0,31.0,Neutral
0.5,Female,LinkedIn,55.0,1.0,12.0,6.0,10.0,Boredom
0.4285714285714284,Male,Instagram,165.0,6.0,85.0,30.0,28.0,Happiness
0.2142857142857142,Female,Twitter,75.0,3.0,33.0,18.0,19.0,Anger
0.5714285714285712,Non-binary,Facebook,85.0,2.0,27.0,9.0,20.0,Neutral
0.8571428571428572,Female,Instagram,145.0,4.0,65.0,23.0,35.0,Sadness
0.714285714285714,Male,LinkedIn,60.0,1.0,15.0,7.0,17.0,Anxiety
0.0714285714285714,Female,Whatsapp,70.0,2.0,42.0,10.0,21.0,Anxiety
0.2857142857142856,Male,Telegram,90.0,3.0,22.0,11.0,22.0,Boredom
0.5714285714285712,Non-binary,Snapchat,50.0,2.0,18.0,7.0,18.0,Sadness
0.5,Female,Twitter,95.0,4.0,48.0,22.0,25.0,Happiness
0.4285714285714284,Male,Facebook,60.0,1.0,12.0,5.0,15.0,Boredom
0.6428571428571428,Female,Instagram,175.0,6.0,72.0,30.0,33.0,Happiness
0.1428571428571428,Male,Whatsapp,70.0,3.0,22.0,10.0,18.0,Anger
0.9285714285714284,Non-binary,Telegram,80.0,2.0,21.0,8.0,20.0,Neutral
0.357142857142857,Female,Snapchat,120.0,4.0,55.0,18.0,30.0,Anxiety
0.2857142857142856,Male,Twitter,90.0,6.0,42.0,14.0,26.0,Sadness
